scene,record_id,snr_db,variant,frame,theta_true,error_deg
r0p0t0a37.37,0,10.0,F_S_D,0,37.37,0.7800499467954296
r0p0t0a37.37,0,10.0,F_S_D,1,37.37,-0.1537224018429697
r0p0t0a37.37,0,10.0,F_S_D,2,37.37,0.16728022951576804
r0p0t0a37.37,0,10.0,F_S_D,3,37.37,-0.5661717100621217
r0p0t0a37.37,0,10.0,F_S_D,4,37.37,-0.1154198351161142
r0p0t0a37.37,0,10.0,F_S_D,5,37.37,-0.9077204759415167
r0p0t0a37.37,0,10.0,F_S_D,6,37.37,2.157693129504594
r0p0t0a37.37,0,10.0,F_S_D,7,37.37,-0.8259344664453749
r0p0t0a37.37,0,10.0,F_S_D,8,37.37,0.3716611123169855
r0p0t0a37.37,0,10.0,F_S_D,9,37.37,1.5284656422431624
r0p0t0a37.37,0,10.0,F_S_D,10,37.37,1.1380583258219303
r0p0t0a37.37,0,10.0,F_S_D,11,37.37,0.4577592616556103
r0p0t0a37.37,0,10.0,F_S_D,12,37.37,-0.5953221556830499
r0p0t0a37.37,0,10.0,F_S_D,13,37.37,-0.19981773796010316
r0p0t0a37.37,0,10.0,F_S_D,14,37.37,-0.8231191388664456
r0p0t0a37.37,0,10.0,F_S_D,15,37.37,0.46954857609298983
r0p0t0a37.37,0,10.0,F_S_D,16,37.37,-0.09546838982913641
r0p0t0a37.37,0,10.0,F_S_D,17,37.37,-0.23762616855375995
r0p0t0a37.37,0,10.0,F_S_D,18,37.37,0.06359441816999833
r0p0t0a37.37,0,10.0,F_S_D,19,37.37,-0.572594254741972
r0p0t0a37.37,0,10.0,F_S_D,20,37.37,2.1291706257523515
r0p0t0a37.37,0,10.0,F_S_D,21,37.37,0.09203139289189721
r0p0t0a37.37,0,10.0,F_S_D,22,37.37,-0.8155378151859622
r0p0t0a37.37,0,10.0,F_S_D,23,37.37,-1.33898915882844
r0p0t0a37.37,0,10.0,F_S_D,24,37.37,0.39061518993599975
r0p0t0a37.37,0,10.0,F_S_D,25,37.37,-0.37303370267827063
r0p0t0a37.37,0,10.0,F_S_D,26,37.37,1.362770753534221
r0p0t0a37.37,0,10.0,F_S_D,27,37.37,-0.29328330163744454
r0p0t0a37.37,0,10.0,F_S_D,28,37.37,0.10081463176413763
r0p0t0a37.37,0,10.0,F_S_D,29,37.37,0.21430069327979595
r0p0t0a37.37,0,10.0,F_S_D,30,37.37,0.027609460178496192
r0p0t0a37.37,0,10.0,F_S_D,31,37.37,0.8679681202614233
r0p0t0a37.37,0,10.0,F_S_R,0,37.37,1.394027691803558
r0p0t0a37.37,0,10.0,F_S_R,1,37.37,-0.1842472292629509
r0p0t0a37.37,0,10.0,F_S_R,2,37.37,0.08687421754970615
r0p0t0a37.37,0,10.0,F_S_R,3,37.37,0.01856656798071299
r0p0t0a37.37,0,10.0,F_S_R,4,37.37,1.5278027869330515
r0p0t0a37.37,0,10.0,F_S_R,5,37.37,-0.6506111020124763
r0p0t0a37.37,0,10.0,F_S_R,6,37.37,3.599362713264213
r0p0t0a37.37,0,10.0,F_S_R,7,37.37,-0.4469351893170028
r0p0t0a37.37,0,10.0,F_S_R,8,37.37,0.5417479957861246
r0p0t0a37.37,0,10.0,F_S_R,9,37.37,0.7288325129106852
r0p0t0a37.37,0,10.0,F_S_R,10,37.37,1.9990044108224936
r0p0t0a37.37,0,10.0,F_S_R,11,37.37,0.346899161281641
r0p0t0a37.37,0,10.0,F_S_R,12,37.37,0.4509740699930376
r0p0t0a37.37,0,10.0,F_S_R,13,37.37,0.16273214473014264
r0p0t0a37.37,0,10.0,F_S_R,14,37.37,-0.5543013489034365
r0p0t0a37.37,0,10.0,F_S_R,15,37.37,-0.7079667275445445
r0p0t0a37.37,0,10.0,F_S_R,16,37.37,-0.637620636603458
r0p0t0a37.37,0,10.0,F_S_R,17,37.37,0.9015240102369262
r0p0t0a37.37,0,10.0,F_S_R,18,37.37,-0.7806864173203962
r0p0t0a37.37,0,10.0,F_S_R,19,37.37,0.2421955387617345
r0p0t0a37.37,0,10.0,F_S_R,20,37.37,1.2210273817564996
r0p0t0a37.37,0,10.0,F_S_R,21,37.37,-1.0829185211093773
r0p0t0a37.37,0,10.0,F_S_R,22,37.37,-0.6960250992593444
r0p0t0a37.37,0,10.0,F_S_R,23,37.37,0.6219549510951765
r0p0t0a37.37,0,10.0,F_S_R,24,37.37,0.27525411346982764
r0p0t0a37.37,0,10.0,F_S_R,25,37.37,-0.7160293996411156
r0p0t0a37.37,0,10.0,F_S_R,26,37.37,1.8183230710792486
r0p0t0a37.37,0,10.0,F_S_R,27,37.37,0.2406968658315236
r0p0t0a37.37,0,10.0,F_S_R,28,37.37,-0.10153363111137992
r0p0t0a37.37,0,10.0,F_S_R,29,37.37,-0.35110813084659753
r0p0t0a37.37,0,10.0,F_S_R,30,37.37,0.012635702006292604
r0p0t0a37.37,0,10.0,F_S_R,31,37.37,0.6049790793889542
r0p0t0a37.37,0,10.0,F_O_D,0,37.37,0.7774990085868296
r0p0t0a37.37,0,10.0,F_O_D,1,37.37,-0.15372240184291286
r0p0t0a37.37,0,10.0,F_O_D,2,37.37,0.1672802295157112
r0p0t0a37.37,0,10.0,F_O_D,3,37.37,-0.5661717100621502
r0p0t0a37.37,0,10.0,F_O_D,4,37.37,-0.1154198351161142
r0p0t0a37.37,0,10.0,F_O_D,5,37.37,-0.9077204759415167
r0p0t0a37.37,0,10.0,F_O_D,6,37.37,2.1576931295045654
r0p0t0a37.37,0,10.0,F_O_D,7,37.37,-0.8259344664453465
r0p0t0a37.37,0,10.0,F_O_D,8,37.37,0.37166111231704235
r0p0t0a37.37,0,10.0,F_O_D,9,37.37,1.5284656422430203
r0p0t0a37.37,0,10.0,F_O_D,10,37.37,1.1380583258219872
r0p0t0a37.37,0,10.0,F_O_D,11,37.37,0.45775926165563874
r0p0t0a37.37,0,10.0,F_O_D,12,37.37,-0.5953221556830215
r0p0t0a37.37,0,10.0,F_O_D,13,37.37,-0.1998177379600179
r0p0t0a37.37,0,10.0,F_O_D,14,37.37,-0.8231191388663603
r0p0t0a37.37,0,10.0,F_O_D,15,37.37,0.46954857609298983
r0p0t0a37.37,0,10.0,F_O_D,16,37.37,-0.09546838982913641
r0p0t0a37.37,0,10.0,F_O_D,17,37.37,-0.2376261685536747
r0p0t0a37.37,0,10.0,F_O_D,18,37.37,0.06359441816999833
r0p0t0a37.37,0,10.0,F_O_D,19,37.37,-0.5725942547420004
r0p0t0a37.37,0,10.0,F_O_D,20,37.37,2.12917062575238
r0p0t0a37.37,0,10.0,F_O_D,21,37.37,0.09203139289184037
r0p0t0a37.37,0,10.0,F_O_D,22,37.37,-0.8155378151859054
r0p0t0a37.37,0,10.0,F_O_D,23,37.37,-1.33898915882844
r0p0t0a37.37,0,10.0,F_O_D,24,37.37,0.39061518993597133
r0p0t0a37.37,0,10.0,F_O_D,25,37.37,-0.3730337026782422
r0p0t0a37.37,0,10.0,F_O_D,26,37.37,1.3627707535341642
r0p0t0a37.37,0,10.0,F_O_D,27,37.37,-0.29328330163747296
r0p0t0a37.37,0,10.0,F_O_D,28,37.37,0.10081463176413763
r0p0t0a37.37,0,10.0,F_O_D,29,37.37,0.21430069327982437
r0p0t0a37.37,0,10.0,F_O_D,30,37.37,0.027609460178496192
r0p0t0a37.37,0,10.0,F_O_D,31,37.37,0.8679681202614233
r0p0t0a37.37,0,10.0,F_O_R,0,37.37,1.2214995674117688
r0p0t0a37.37,0,10.0,F_O_R,1,37.37,-0.23027086054779033
r0p0t0a37.37,0,10.0,F_O_R,2,37.37,0.0851301664228572
r0p0t0a37.37,0,10.0,F_O_R,3,37.37,0.0186126299594207
r0p0t0a37.37,0,10.0,F_O_R,4,37.37,1.5278289610670868
r0p0t0a37.37,0,10.0,F_O_R,5,37.37,-0.6506029701118337
r0p0t0a37.37,0,10.0,F_O_R,6,37.37,3.59936285965631
r0p0t0a37.37,0,10.0,F_O_R,7,37.37,-0.44693516935871
r0p0t0a37.37,0,10.0,F_O_R,8,37.37,0.5417480203543619
r0p0t0a37.37,0,10.0,F_O_R,9,37.37,0.7288325160188549
r0p0t0a37.37,0,10.0,F_O_R,10,37.37,1.9990044109107146
r0p0t0a37.37,0,10.0,F_O_R,11,37.37,0.3468991612736545
r0p0t0a37.37,0,10.0,F_O_R,12,37.37,0.450974069988888
r0p0t0a37.37,0,10.0,F_O_R,13,37.37,0.1627321447271015
r0p0t0a37.37,0,10.0,F_O_R,14,37.37,-0.5543013489034934
r0p0t0a37.37,0,10.0,F_O_R,15,37.37,-0.7079667275444592
r0p0t0a37.37,0,10.0,F_O_R,16,37.37,-0.637620636603458
r0p0t0a37.37,0,10.0,F_O_R,17,37.37,0.9015240102368409
r0p0t0a37.37,0,10.0,F_O_R,18,37.37,-0.7806864173203962
r0p0t0a37.37,0,10.0,F_O_R,19,37.37,0.24219553876170608
r0p0t0a37.37,0,10.0,F_O_R,20,37.37,1.2210273817564996
r0p0t0a37.37,0,10.0,F_O_R,21,37.37,-1.0829185211094057
r0p0t0a37.37,0,10.0,F_O_R,22,37.37,-0.6960250992593728
r0p0t0a37.37,0,10.0,F_O_R,23,37.37,0.6219549510951197
r0p0t0a37.37,0,10.0,F_O_R,24,37.37,0.2752541134697992
r0p0t0a37.37,0,10.0,F_O_R,25,37.37,-0.7160293996410871
r0p0t0a37.37,0,10.0,F_O_R,26,37.37,1.8183230710792486
r0p0t0a37.37,0,10.0,F_O_R,27,37.37,0.24069686583143834
r0p0t0a37.37,0,10.0,F_O_R,28,37.37,-0.10153363111140834
r0p0t0a37.37,0,10.0,F_O_R,29,37.37,-0.3511081308466828
r0p0t0a37.37,0,10.0,F_O_R,30,37.37,0.012635702006321026
r0p0t0a37.37,0,10.0,F_O_R,31,37.37,0.6049790793889258
r0p0t0a37.37,0,10.0,Q_S_D,0,37.37,-2.12253948674001
r0p0t0a37.37,0,10.0,Q_S_D,1,37.37,-3.0780751777153625
r0p0t0a37.37,0,10.0,Q_S_D,2,37.37,-2.5072523035585164
r0p0t0a37.37,0,10.0,Q_S_D,3,37.37,-3.368208731587572
r0p0t0a37.37,0,10.0,Q_S_D,4,37.37,-2.817695661498419
r0p0t0a37.37,0,10.0,Q_S_D,5,37.37,-3.6837519067790367
r0p0t0a37.37,0,10.0,Q_S_D,6,37.37,-0.7207295110902692
r0p0t0a37.37,0,10.0,Q_S_D,7,37.37,-3.671927094371
r0p0t0a37.37,0,10.0,Q_S_D,8,37.37,-2.3967566507254787
r0p0t0a37.37,0,10.0,Q_S_D,9,37.37,-1.2240281105842143
r0p0t0a37.37,0,10.0,Q_S_D,10,37.37,-1.6117642450574863
r0p0t0a37.37,0,10.0,Q_S_D,11,37.37,-2.4900562139598605
r0p0t0a37.37,0,10.0,Q_S_D,12,37.37,-3.443556669343508
r0p0t0a37.37,0,10.0,Q_S_D,13,37.37,-2.984608940851615
r0p0t0a37.37,0,10.0,Q_S_D,14,37.37,-3.4438267108529885
r0p0t0a37.37,0,10.0,Q_S_D,15,37.37,-2.4154906753228147
r0p0t0a37.37,0,10.0,Q_S_D,16,37.37,-3.0112711179149017
r0p0t0a37.37,0,10.0,Q_S_D,17,37.37,-3.1757611548674163
r0p0t0a37.37,0,10.0,Q_S_D,18,37.37,-2.8748675751900237
r0p0t0a37.37,0,10.0,Q_S_D,19,37.37,-3.574491305324159
r0p0t0a37.37,0,10.0,Q_S_D,20,37.37,-0.8033452761935678
r0p0t0a37.37,0,10.0,Q_S_D,21,37.37,-2.7797110787295765
r0p0t0a37.37,0,10.0,Q_S_D,22,37.37,-3.5709914121396196
r0p0t0a37.37,0,10.0,Q_S_D,23,37.37,-4.040989932196226
r0p0t0a37.37,0,10.0,Q_S_D,24,37.37,-2.388052002999615
r0p0t0a37.37,0,10.0,Q_S_D,25,37.37,-3.2961803084137955
r0p0t0a37.37,0,10.0,Q_S_D,26,37.37,-1.4748388127925693
r0p0t0a37.37,0,10.0,Q_S_D,27,37.37,-3.3488557807277175
r0p0t0a37.37,0,10.0,Q_S_D,28,37.37,-2.664877298188742
r0p0t0a37.37,0,10.0,Q_S_D,29,37.37,-2.523150224752868
r0p0t0a37.37,0,10.0,Q_S_D,30,37.37,-2.8209477515761705
r0p0t0a37.37,0,10.0,Q_S_D,31,37.37,-1.9119761757409606
r0p0t0a37.37,0,10.0,Q_S_R,0,37.37,-1.660885385034959
r0p0t0a37.37,0,10.0,Q_S_R,1,37.37,-3.4531575344370253
r0p0t0a37.37,0,10.0,Q_S_R,2,37.37,-3.150658918808631
r0p0t0a37.37,0,10.0,Q_S_R,3,37.37,-3.432750445358721
r0p0t0a37.37,0,10.0,Q_S_R,4,37.37,-1.0453430853225427
r0p0t0a37.37,0,10.0,Q_S_R,5,37.37,-3.5781808446438674
r0p0t0a37.37,0,10.0,Q_S_R,6,37.37,0.5238522180941914
r0p0t0a37.37,0,10.0,Q_S_R,7,37.37,-3.5238359801989816
r0p0t0a37.37,0,10.0,Q_S_R,8,37.37,-2.368281358003685
r0p0t0a37.37,0,10.0,Q_S_R,9,37.37,-2.38393531643203
r0p0t0a37.37,0,10.0,Q_S_R,10,37.37,-1.1197977918584456
r0p0t0a37.37,0,10.0,Q_S_R,11,37.37,-2.621100036266512
r0p0t0a37.37,0,10.0,Q_S_R,12,37.37,-2.1850162758962597
r0p0t0a37.37,0,10.0,Q_S_R,13,37.37,-2.6790399132438267
r0p0t0a37.37,0,10.0,Q_S_R,14,37.37,-3.4297091266736857
r0p0t0a37.37,0,10.0,Q_S_R,15,37.37,-3.8139149677619457
r0p0t0a37.37,0,10.0,Q_S_R,16,37.37,-3.4751458332989387
r0p0t0a37.37,0,10.0,Q_S_R,17,37.37,-2.3935893180268693
r0p0t0a37.37,0,10.0,Q_S_R,18,37.37,-3.9922933611518943
r0p0t0a37.37,0,10.0,Q_S_R,19,37.37,-3.188030012982381
r0p0t0a37.37,0,10.0,Q_S_R,20,37.37,-2.004827175398731
r0p0t0a37.37,0,10.0,Q_S_R,21,37.37,-4.222882342301261
r0p0t0a37.37,0,10.0,Q_S_R,22,37.37,-3.6241970496758427
r0p0t0a37.37,0,10.0,Q_S_R,23,37.37,-2.0620250563624154
r0p0t0a37.37,0,10.0,Q_S_R,24,37.37,-3.0744000000007645
r0p0t0a37.37,0,10.0,Q_S_R,25,37.37,-4.073925258465948
r0p0t0a37.37,0,10.0,Q_S_R,26,37.37,-1.5658293488736206
r0p0t0a37.37,0,10.0,Q_S_R,27,37.37,-2.948402470963458
r0p0t0a37.37,0,10.0,Q_S_R,28,37.37,-2.9206799219680306
r0p0t0a37.37,0,10.0,Q_S_R,29,37.37,-3.193351841507848
r0p0t0a37.37,0,10.0,Q_S_R,30,37.37,-3.0339679501696537
r0p0t0a37.37,0,10.0,Q_S_R,31,37.37,-2.2474713333841123
r0p0t0a37.37,0,10.0,Q_O_D,0,37.37,-2.141297724287938
r0p0t0a37.37,0,10.0,Q_O_D,1,37.37,-3.0780751777154194
r0p0t0a37.37,0,10.0,Q_O_D,2,37.37,-2.507252303558545
r0p0t0a37.37,0,10.0,Q_O_D,3,37.37,-3.3682087315875435
r0p0t0a37.37,0,10.0,Q_O_D,4,37.37,-2.8176956614985045
r0p0t0a37.37,0,10.0,Q_O_D,5,37.37,-3.683751906779122
r0p0t0a37.37,0,10.0,Q_O_D,6,37.37,-0.720729511090326
r0p0t0a37.37,0,10.0,Q_O_D,7,37.37,-3.6719270943710285
r0p0t0a37.37,0,10.0,Q_O_D,8,37.37,-2.396756650725507
r0p0t0a37.37,0,10.0,Q_O_D,9,37.37,-1.2240281105842428
r0p0t0a37.37,0,10.0,Q_O_D,10,37.37,-1.6117642450574579
r0p0t0a37.37,0,10.0,Q_O_D,11,37.37,-2.4900562139598037
r0p0t0a37.37,0,10.0,Q_O_D,12,37.37,-3.443556669343593
r0p0t0a37.37,0,10.0,Q_O_D,13,37.37,-2.9846089408515866
r0p0t0a37.37,0,10.0,Q_O_D,14,37.37,-3.4438267108529885
r0p0t0a37.37,0,10.0,Q_O_D,15,37.37,-2.4154906753227863
r0p0t0a37.37,0,10.0,Q_O_D,16,37.37,-3.0112711179149017
r0p0t0a37.37,0,10.0,Q_O_D,17,37.37,-3.175761154867388
r0p0t0a37.37,0,10.0,Q_O_D,18,37.37,-2.8748675751900237
r0p0t0a37.37,0,10.0,Q_O_D,19,37.37,-3.574491305324159
r0p0t0a37.37,0,10.0,Q_O_D,20,37.37,-0.8033452761935962
r0p0t0a37.37,0,10.0,Q_O_D,21,37.37,-2.7797110787296617
r0p0t0a37.37,0,10.0,Q_O_D,22,37.37,-3.5709914121396196
r0p0t0a37.37,0,10.0,Q_O_D,23,37.37,-4.0409899321962826
r0p0t0a37.37,0,10.0,Q_O_D,24,37.37,-2.3880520029997285
r0p0t0a37.37,0,10.0,Q_O_D,25,37.37,-3.2961803084137955
r0p0t0a37.37,0,10.0,Q_O_D,26,37.37,-1.4748388127925978
r0p0t0a37.37,0,10.0,Q_O_D,27,37.37,-3.3488557807277743
r0p0t0a37.37,0,10.0,Q_O_D,28,37.37,-2.6648772981887134
r0p0t0a37.37,0,10.0,Q_O_D,29,37.37,-2.5231502247528965
r0p0t0a37.37,0,10.0,Q_O_D,30,37.37,-2.8209477515761137
r0p0t0a37.37,0,10.0,Q_O_D,31,37.37,-1.9119761757409037
r0p0t0a37.37,0,10.0,Q_O_R,0,37.37,-1.8483461931253942
r0p0t0a37.37,0,10.0,Q_O_R,1,37.37,-3.5092632070104344
r0p0t0a37.37,0,10.0,Q_O_R,2,37.37,-3.154067051557746
r0p0t0a37.37,0,10.0,Q_O_R,3,37.37,-3.4329046645373182
r0p0t0a37.37,0,10.0,Q_O_R,4,37.37,-1.045340913832007
r0p0t0a37.37,0,10.0,Q_O_R,5,37.37,-3.578176457998211
r0p0t0a37.37,0,10.0,Q_O_R,6,37.37,0.5238516413281218
r0p0t0a37.37,0,10.0,Q_O_R,7,37.37,-3.5238359541798445
r0p0t0a37.37,0,10.0,Q_O_R,8,37.37,-2.3682813304261288
r0p0t0a37.37,0,10.0,Q_O_R,9,37.37,-2.383935313716563
r0p0t0a37.37,0,10.0,Q_O_R,10,37.37,-1.1197977918431263
r0p0t0a37.37,0,10.0,Q_O_R,11,37.37,-2.6211000362372374
r0p0t0a37.37,0,10.0,Q_O_R,12,37.37,-2.185016275902484
r0p0t0a37.37,0,10.0,Q_O_R,13,37.37,-2.6790399132464984
r0p0t0a37.37,0,10.0,Q_O_R,14,37.37,-3.429709126673771
r0p0t0a37.37,0,10.0,Q_O_R,15,37.37,-3.8139149677619173
r0p0t0a37.37,0,10.0,Q_O_R,16,37.37,-3.4751458332989955
r0p0t0a37.37,0,10.0,Q_O_R,17,37.37,-2.3935893180268693
r0p0t0a37.37,0,10.0,Q_O_R,18,37.37,-3.992293361151951
r0p0t0a37.37,0,10.0,Q_O_R,19,37.37,-3.188030012982324
r0p0t0a37.37,0,10.0,Q_O_R,20,37.37,-2.004827175398759
r0p0t0a37.37,0,10.0,Q_O_R,21,37.37,-4.22288234230129
r0p0t0a37.37,0,10.0,Q_O_R,22,37.37,-3.6241970496758427
r0p0t0a37.37,0,10.0,Q_O_R,23,37.37,-2.0620250563624722
r0p0t0a37.37,0,10.0,Q_O_R,24,37.37,-3.0744000000008214
r0p0t0a37.37,0,10.0,Q_O_R,25,37.37,-4.073925258465891
r0p0t0a37.37,0,10.0,Q_O_R,26,37.37,-1.5658293488735637
r0p0t0a37.37,0,10.0,Q_O_R,27,37.37,-2.948402470963515
r0p0t0a37.37,0,10.0,Q_O_R,28,37.37,-2.9206799219680306
r0p0t0a37.37,0,10.0,Q_O_R,29,37.37,-3.1933518415078197
r0p0t0a37.37,0,10.0,Q_O_R,30,37.37,-3.0339679501696537
r0p0t0a37.37,0,10.0,Q_O_R,31,37.37,-2.2474713333841123
r0p0t0a37.37,0,10.0,F_L_R,0,37.37,1.2214995674117404
r0p0t0a37.37,0,10.0,F_L_R,1,37.37,-0.646627760591997
r0p0t0a37.37,0,10.0,F_L_R,2,37.37,0.3770568708199562
r0p0t0a37.37,0,10.0,F_L_R,3,37.37,0.3991202754955623
r0p0t0a37.37,0,10.0,F_L_R,4,37.37,1.5276346860718775
r0p0t0a37.37,0,10.0,F_L_R,5,37.37,-0.19261769006374152
r0p0t0a37.37,0,10.0,F_L_R,6,37.37,3.6074790218147257
r0p0t0a37.37,0,10.0,F_L_R,7,37.37,-0.7749262054496171
r0p0t0a37.37,0,10.0,F_L_R,8,37.37,0.9600561419714211
r0p0t0a37.37,0,10.0,F_L_R,9,37.37,1.1269651315436136
r0p0t0a37.37,0,10.0,F_L_R,10,37.37,1.622489741592716
r0p0t0a37.37,0,10.0,F_L_R,11,37.37,0.1926204789594408
r0p0t0a37.37,0,10.0,F_L_R,12,37.37,0.4689854195181056
r0p0t0a37.37,0,10.0,F_L_R,13,37.37,0.6838983899975801
r0p0t0a37.37,0,10.0,F_L_R,14,37.37,-0.6605011553926943
r0p0t0a37.37,0,10.0,F_L_R,15,37.37,-0.7488814470288787
r0p0t0a37.37,0,10.0,F_L_R,16,37.37,-1.2092231743386606
r0p0t0a37.37,0,10.0,F_L_R,17,37.37,0.6141712733635813
r0p0t0a37.37,0,10.0,F_L_R,18,37.37,-0.5586369749182438
r0p0t0a37.37,0,10.0,F_L_R,19,37.37,-0.08786290613929282
r0p0t0a37.37,0,10.0,F_L_R,20,37.37,0.8046220676086477
r0p0t0a37.37,0,10.0,F_L_R,21,37.37,-0.4524186772146379
r0p0t0a37.37,0,10.0,F_L_R,22,37.37,0.282291498448501
r0p0t0a37.37,0,10.0,F_L_R,23,37.37,0.6561545766576273
r0p0t0a37.37,0,10.0,F_L_R,24,37.37,0.5260402204078787
r0p0t0a37.37,0,10.0,F_L_R,25,37.37,-1.0024469380815617
r0p0t0a37.37,0,10.0,F_L_R,26,37.37,2.2441829272254665
r0p0t0a37.37,0,10.0,F_L_R,27,37.37,0.7498492731406827
r0p0t0a37.37,0,10.0,F_L_R,28,37.37,-0.3312536244114028
r0p0t0a37.37,0,10.0,F_L_R,29,37.37,-0.0960571127365597
r0p0t0a37.37,0,10.0,F_L_R,30,37.37,-0.15234476088312476
r0p0t0a37.37,0,10.0,F_L_R,31,37.37,1.1471329932757328
r0p0t0a37.37,0,inf,F_S_D,0,37.37,0.18100557333062284
r0p0t0a37.37,0,inf,F_S_D,1,37.37,0.18104283824931144
r0p0t0a37.37,0,inf,F_S_D,2,37.37,0.18094284993446763
r0p0t0a37.37,0,inf,F_S_D,3,37.37,0.18117279999688662
r0p0t0a37.37,0,inf,F_S_D,4,37.37,0.18125535675673632
r0p0t0a37.37,0,inf,F_S_D,5,37.37,0.18071970322085917
r0p0t0a37.37,0,inf,F_S_D,6,37.37,0.18105400920370585
r0p0t0a37.37,0,inf,F_S_D,7,37.37,0.1811782146337464
r0p0t0a37.37,0,inf,F_S_D,8,37.37,0.18102214312693832
r0p0t0a37.37,0,inf,F_S_D,9,37.37,0.18085435463160593
r0p0t0a37.37,0,inf,F_S_D,10,37.37,0.18063495881446556
r0p0t0a37.37,0,inf,F_S_D,11,37.37,0.1812871686050812
r0p0t0a37.37,0,inf,F_S_D,12,37.37,0.1809585738452597
r0p0t0a37.37,0,inf,F_S_D,13,37.37,0.18117284647814813
r0p0t0a37.37,0,inf,F_S_D,14,37.37,0.18096175890244126
r0p0t0a37.37,0,inf,F_S_D,15,37.37,0.18079209082870307
r0p0t0a37.37,0,inf,F_S_D,16,37.37,0.18127515256216498
r0p0t0a37.37,0,inf,F_S_D,17,37.37,0.1811526260372318
r0p0t0a37.37,0,inf,F_S_D,18,37.37,0.1816531175438172
r0p0t0a37.37,0,inf,F_S_D,19,37.37,0.1810055010116116
r0p0t0a37.37,0,inf,F_S_D,20,37.37,0.1810100539953794
r0p0t0a37.37,0,inf,F_S_D,21,37.37,0.18109316633064054
r0p0t0a37.37,0,inf,F_S_D,22,37.37,0.18097751918088534
r0p0t0a37.37,0,inf,F_S_D,23,37.37,0.1810965690967521
r0p0t0a37.37,0,inf,F_S_D,24,37.37,0.1802596825531282
r0p0t0a37.37,0,inf,F_S_D,25,37.37,0.18108744887899775
r0p0t0a37.37,0,inf,F_S_D,26,37.37,0.18062764596677994
r0p0t0a37.37,0,inf,F_S_D,27,37.37,0.18102973671534528
r0p0t0a37.37,0,inf,F_S_D,28,37.37,0.18091715400890962
r0p0t0a37.37,0,inf,F_S_D,29,37.37,0.18228834953191608
r0p0t0a37.37,0,inf,F_S_D,30,37.37,0.18118266802855487
r0p0t0a37.37,0,inf,F_S_D,31,37.37,0.18090193401815213
r0p0t0a37.37,0,inf,F_S_R,0,37.37,1.5613359716570585
r0p0t0a37.37,0,inf,F_S_R,1,37.37,1.817623206452737
r0p0t0a37.37,0,inf,F_S_R,2,37.37,-0.0392079213781642
r0p0t0a37.37,0,inf,F_S_R,3,37.37,0.0557884952846166
r0p0t0a37.37,0,inf,F_S_R,4,37.37,1.0456191798639054
r0p0t0a37.37,0,inf,F_S_R,5,37.37,0.32814595652652656
r0p0t0a37.37,0,inf,F_S_R,6,37.37,1.7748126968677127
r0p0t0a37.37,0,inf,F_S_R,7,37.37,1.2122709189879401
r0p0t0a37.37,0,inf,F_S_R,8,37.37,0.6026371749493364
r0p0t0a37.37,0,inf,F_S_R,9,37.37,-1.0624515197685866
r0p0t0a37.37,0,inf,F_S_R,10,37.37,1.09579567195604
r0p0t0a37.37,0,inf,F_S_R,11,37.37,-0.02428506414281628
r0p0t0a37.37,0,inf,F_S_R,12,37.37,1.828989983398202
r0p0t0a37.37,0,inf,F_S_R,13,37.37,0.8793503661519821
r0p0t0a37.37,0,inf,F_S_R,14,37.37,1.009126908199903
r0p0t0a37.37,0,inf,F_S_R,15,37.37,-0.681553725441546
r0p0t0a37.37,0,inf,F_S_R,16,37.37,-0.16916487262130886
r0p0t0a37.37,0,inf,F_S_R,17,37.37,0.4186103328792967
r0p0t0a37.37,0,inf,F_S_R,18,37.37,-0.19082738146028078
r0p0t0a37.37,0,inf,F_S_R,19,37.37,0.8127632040616106
r0p0t0a37.37,0,inf,F_S_R,20,37.37,0.06897601971610356
r0p0t0a37.37,0,inf,F_S_R,21,37.37,-0.38509731536743175
r0p0t0a37.37,0,inf,F_S_R,22,37.37,0.09249560682744118
r0p0t0a37.37,0,inf,F_S_R,23,37.37,2.3125328932702303
r0p0t0a37.37,0,inf,F_S_R,24,37.37,0.19213265353556608
r0p0t0a37.37,0,inf,F_S_R,25,37.37,-0.45667762307027715
r0p0t0a37.37,0,inf,F_S_R,26,37.37,1.789498144070535
r0p0t0a37.37,0,inf,F_S_R,27,37.37,0.15758045168615809
r0p0t0a37.37,0,inf,F_S_R,28,37.37,0.7544831544466035
r0p0t0a37.37,0,inf,F_S_R,29,37.37,-0.4481941109062575
r0p0t0a37.37,0,inf,F_S_R,30,37.37,0.45851091346457906
r0p0t0a37.37,0,inf,F_S_R,31,37.37,1.6234351519063068
r0p0t0a37.37,0,inf,F_O_D,0,37.37,0.18084934271823272
r0p0t0a37.37,0,inf,F_O_D,1,37.37,0.18104283824916934
r0p0t0a37.37,0,inf,F_O_D,2,37.37,0.1809428499342971
r0p0t0a37.37,0,inf,F_O_D,3,37.37,0.1811727999968582
r0p0t0a37.37,0,inf,F_O_D,4,37.37,0.18125535675682158
r0p0t0a37.37,0,inf,F_O_D,5,37.37,0.18071970322085917
r0p0t0a37.37,0,inf,F_O_D,6,37.37,0.181054009203649
r0p0t0a37.37,0,inf,F_O_D,7,37.37,0.18117821463366113
r0p0t0a37.37,0,inf,F_O_D,8,37.37,0.18102214312696674
r0p0t0a37.37,0,inf,F_O_D,9,37.37,0.18085435463160593
